Id,Código IBGE,Nome,Nome da UF,Sigla da UF,Ativo
94374,,Joviânia,GOIÁS,GO,Sim
94390,,Jussara,GOIÁS,GO,Sim
94439,,Leopoldo de Bulhões,GOIÁS,GO,Sim
94455,,Luziânia,GOIÁS,GO,Sim
94471,,Mairipotaba,GOIÁS,GO,Sim
94498,,Mambai,GOIÁS,GO,Sim
94510,,Mara Rosa,GOIÁS,GO,Sim
94536,,Marzagão,GOIÁS,GO,Sim
94552,,Paranaiguara,GOIÁS,GO,Sim
94579,,Maurilândia,GOIÁS,GO,Sim
94595,,Mineiros,GOIÁS,GO,Sim
94650,,Moiporá,GOIÁS,GO,Sim
94676,,Monte Alegre de Goiás,GOIÁS,GO,Sim
94714,,Montes Claros de Goiás,GOIÁS,GO,Sim
94730,,Morrinhos,GOIÁS,GO,Sim
94757,,Mossâmedes,GOIÁS,GO,Sim
94773,,Mozarlândia,GOIÁS,GO,Sim
94790,,Mutunópolis,GOIÁS,GO,Sim
94854,,Nazário,GOIÁS,GO,Sim
94870,,Nerópolis,GOIÁS,GO,Sim
94897,,Niquelândia,GOIÁS,GO,Sim
94919,,Nova América,GOIÁS,GO,Sim
94935,,Nova Aurora,GOIÁS,GO,Sim
94951,,Nova Roma,GOIÁS,GO,Sim
94978,,Nova Veneza,GOIÁS,GO,Sim
95010,,Novo Brasil,GOIÁS,GO,Sim
95036,,Orizona,GOIÁS,GO,Sim
95052,,Ouro Verde de Goiás,GOIÁS,GO,Sim
95079,,Ouvidor,GOIÁS,GO,Sim
95095,,Padre Bernardo,GOIÁS,GO,Sim
95117,,Palmeiras de Goiás,GOIÁS,GO,Sim
95133,,Palmelo,GOIÁS,GO,Sim
95150,,Palminópolis,GOIÁS,GO,Sim
95176,,Panamá,GOIÁS,GO,Sim
95230,,Paraúna,GOIÁS,GO,Sim
95311,,Petrolina de Goiás,GOIÁS,GO,Sim
95354,,Pilar de Goiás,GOIÁS,GO,Sim
95397,,Piracanjuba,GOIÁS,GO,Sim
95419,,Piranhas,GOIÁS,GO,Sim
95435,,Pirenópolis,GOIÁS,GO,Sim
95451,,Pires do Rio,GOIÁS,GO,Sim
95494,,Pontalina,GOIÁS,GO,Sim
95559,,Porangatu,GOIÁS,GO,Sim
95575,,Portelândia,GOIÁS,GO,Sim
95613,,Posse,GOIÁS,GO,Sim
95630,,Quirinópolis,GOIÁS,GO,Sim
95656,,Rialma,GOIÁS,GO,Sim
95672,,Rianápolis,GOIÁS,GO,Sim
95710,,Rio Verde,GOIÁS,GO,Sim
95737,,Rubiataba,GOIÁS,GO,Sim
