Id,Código IBGE,Nome,Nome da UF,Sigla da UF,Ativo
14990,,Pacujá,CEARÁ,CE,Sim
15016,,Palhano,CEARÁ,CE,Sim
15032,,Palmácia,CEARÁ,CE,Sim
15059,,Paracuru,CEARÁ,CE,Sim
15075,,Parambu,CEARÁ,CE,Sim
15091,,Paramoti,CEARÁ,CE,Sim
15113,,Pedra Branca,CEARÁ,CE,Sim
15130,,Penaforte,CEARÁ,CE,Sim
15156,,Pentecoste,CEARÁ,CE,Sim
15172,,Pereiro,CEARÁ,CE,Sim
15199,,Piquet Carneiro,CEARÁ,CE,Sim
15210,,Porangá,CEARÁ,CE,Sim
15237,,Porteiras,CEARÁ,CE,Sim
15253,,Potengi,CEARÁ,CE,Sim
15270,,Quixadá,CEARÁ,CE,Sim
15296,,Quixeramobim,CEARÁ,CE,Sim
15318,,Quixerê,CEARÁ,CE,Sim
15334,,Redenção,CEARÁ,CE,Sim
15350,,Beriutaba,CEARÁ,CE,Sim
15377,,Russas,CEARÁ,CE,Sim
15393,,Saboeiro,CEARÁ,CE,Sim
15415,,Santana do Acaraú,CEARÁ,CE,Sim
15431,,Santana do Cariri,CEARÁ,CE,Sim
15458,,Santa Quitéria,CEARÁ,CE,Sim
15474,,São Benedito,CEARÁ,CE,Sim
15490,,São Gonçalo do Amarante,CEARÁ,CE,Sim
15512,,São João do Jaguaribe,CEARÁ,CE,Sim
15539,,São Luís do Curu,CEARÁ,CE,Sim
15555,,Senador Pompeu,CEARÁ,CE,Sim
15571,,Senador Sá,CEARÁ,CE,Sim
15598,,Sobral,CEARÁ,CE,Sim
15610,,Solonópole,CEARÁ,CE,Sim
15636,,Tabuleiro do Norte,CEARÁ,CE,Sim
15652,,Tamboril,CEARÁ,CE,Sim
15679,,Tauá,CEARÁ,CE,Sim
15695,,Tianguá,CEARÁ,CE,Sim
15717,,Trairi,CEARÁ,CE,Sim
15733,,Ubajara,CEARÁ,CE,Sim
15750,,Umari,CEARÁ,CE,Sim
15776,,Uruburetama,CEARÁ,CE,Sim
15792,,Uruóca,CEARÁ,CE,Sim
15814,,Vázea Alegre,CEARÁ,CE,Sim
15830,,Viçosa do Ceará,CEARÁ,CE,Sim
15857,,Maracanaú,CEARÁ,CE,Sim
15873,,Amontada,CEARÁ,CE,Sim
15890,,Cruz,CEARÁ,CE,Sim
15911,,Forquilha,CEARÁ,CE,Sim
15938,,Icaipui,CEARÁ,CE,Sim
15954,,Itarema,CEARÁ,CE,Sim
15970,,Milha,CEARÁ,CE,Sim
15997,,Paraipaba,CEARÁ,CE,Sim
98531,,Quixelô,CEARÁ,CE,Sim
98558,,Umirim,CEARÁ,CE,Sim
98574,,Varjota,CEARÁ,CE,Sim
99171,,Quiterianópolis,CEARÁ,CE,Sim
