Id,Código IBGE,Nome,Nome da UF,Sigla da UF,Ativo
20737,,Lucena,PARAÍBA,PB,Sim
20753,,Mãe D´Água,PARAÍBA,PB,Sim
20770,,Malta,PARAÍBA,PB,Sim
20796,,Mamanguape,PARAÍBA,PB,Sim
20818,,Manaira,PARAÍBA,PB,Sim
20834,,Mari,PARAÍBA,PB,Sim
20850,,Massaranduba,PARAÍBA,PB,Sim
20877,,Mataracá,PARAÍBA,PB,Sim
20893,,Mogeiro,PARAÍBA,PB,Sim
20915,,Montadas,PARAÍBA,PB,Sim
20931,,Monte Horebe,PARAÍBA,PB,Sim
20958,,Monteiro,PARAÍBA,PB,Sim
20974,,Mulungu,PARAÍBA,PB,Sim
20990,,Natubá,PARAÍBA,PB,Sim
21016,,Nazarezinho,PARAÍBA,PB,Sim
21032,,Nova Floresta,PARAÍBA,PB,Sim
21059,,Nova Olinda,PARAÍBA,PB,Sim
21075,,Nova Palmeira,PARAÍBA,PB,Sim
21091,,Olho D´Água,PARAÍBA,PB,Sim
21113,,Olivedos,PARAÍBA,PB,Sim
21130,,OURO VELHO,PARAÍBA,PB,Sim
21156,,Passagem,PARAÍBA,PB,Sim
21172,,Patos,PARAÍBA,PB,Sim
21199,,Paulista,PARAÍBA,PB,Sim
21210,,Pedra Branca,PARAÍBA,PB,Sim
21237,,PEDRA LAVRADA,PARAÍBA,PB,Sim
21253,,Pedras de Fogo,PARAÍBA,PB,Sim
21270,,Piancó,PARAÍBA,PB,Sim
21296,,Picui,PARAÍBA,PB,Sim
21318,,Pilar,PARAÍBA,PB,Sim
21334,,Pilões,PARAÍBA,PB,Sim
21350,,Pilõezinhos,PARAÍBA,PB,Sim
21377,,Pirpirituba,PARAÍBA,PB,Sim
21393,,Pitimbu,PARAÍBA,PB,Sim
21415,,Pocinhos,PARAÍBA,PB,Sim
21431,,Pombal,PARAÍBA,PB,Sim
21458,,Prata,PARAÍBA,PB,Sim
21474,,Princesa Isabel,PARAÍBA,PB,Sim
21490,,Puxinanã,PARAÍBA,PB,Sim
21512,,Queimadas,PARAÍBA,PB,Sim
21539,,Quixabá,PARAÍBA,PB,Sim
21555,,Remigio,PARAÍBA,PB,Sim
21571,,Riacho dos Cavalos,PARAÍBA,PB,Sim
21598,,Rio Tinto,PARAÍBA,PB,Sim
21610,,Salgadinho,PARAÍBA,PB,Sim
21636,,Salgado de São Félix,PARAÍBA,PB,Sim
21652,,Santa Cruz,PARAÍBA,PB,Sim
21679,,Santa Helena,PARAÍBA,PB,Sim
21695,,Santa Luzia,PARAÍBA,PB,Sim
21717,,Santana de Mangueira,PARAÍBA,PB,Sim
21733,,Santana dos Garrotes,PARAÍBA,PB,Sim
21750,,Santa Rita,PARAÍBA,PB,Sim
21776,,SANTA TEREZINHA,PARAÍBA,PB,Sim
21792,,São Bento,PARAÍBA,PB,Sim
21814,,São João do Cariri,PARAÍBA,PB,Sim
21830,,São João do Tigre,PARAÍBA,PB,Sim
21857,,São José da Lagoa Tapada,PARAÍBA,PB,Sim
21873,,São José de Caiana,PARAÍBA,PB,Sim
21890,,São José de Espinharas,PARAÍBA,PB,Sim
21911,,São José de Piranhas,PARAÍBA,PB,Sim
21938,,São José do Bonfim,PARAÍBA,PB,Sim
21954,,São José do Sabugi,PARAÍBA,PB,Sim
21970,,São José dos Cordeiros,PARAÍBA,PB,Sim
21997,,São Mamede,PARAÍBA,PB,Sim
22012,,São Miguel de Taipu,PARAÍBA,PB,Sim
22039,,São Sebastião de Lagoa de Roça,PARAÍBA,PB,Sim
22055,,São Sebastião do Umbuzeiro,PARAÍBA,PB,Sim
22071,,Sapé,PARAÍBA,PB,Sim
22098,,Seridó,PARAÍBA,PB,Sim
22110,,Serra Branca,PARAÍBA,PB,Sim
22136,,Serra da Raíz,PARAÍBA,PB,Sim
22152,,Serra Grande,PARAÍBA,PB,Sim
22179,,Serra Redonda,PARAÍBA,PB,Sim
22195,,Serraria,PARAÍBA,PB,Sim
22217,,Solânea,PARAÍBA,PB,Sim
22233,,Soledade,PARAÍBA,PB,Sim
22250,,Sousa,PARAÍBA,PB,Sim
22276,,Sumé,PARAÍBA,PB,Sim
22292,,Tacina,PARAÍBA,PB,Sim
22314,,Taperoá,PARAÍBA,PB,Sim
22330,,Tavares,PARAÍBA,PB,Sim
22357,,Teixeira,PARAÍBA,PB,Sim
22373,,Triunfo,PARAÍBA,PB,Sim
22390,,Uiraúna,PARAÍBA,PB,Sim
22411,,Umbuzeiro,PARAÍBA,PB,Sim
22438,,Várzea,PARAÍBA,PB,Sim
50504,,riachão do bacamarte,PARAÍBA,PB,Sim
