Id,Código IBGE,Nome,Nome da UF,Sigla da UF,Ativo
75132,,Colombo,PARANÁ,PR,Sim
75159,,Colorado,PARANÁ,PR,Sim
75175,,Congonhinhas,PARANÁ,PR,Sim
75191,,Conselheiro Mairinck,PARANÁ,PR,Sim
75213,,Contenda,PARANÁ,PR,Sim
75230,,Corbélia,PARANÁ,PR,Sim
75256,,Cornélio Procópio,PARANÁ,PR,Sim
75272,,Coronel Vivida,PARANÁ,PR,Sim
75299,,Cruzeiro do Oeste,PARANÁ,PR,Sim
75310,,Cruzeiro do Sul,PARANÁ,PR,Sim
75337,,Cruz Machado,PARANÁ,PR,Sim
75353,,Curitiba,PARANÁ,PR,Sim
75370,,Curiúva,PARANÁ,PR,Sim
75396,,Diamante do Norte,PARANÁ,PR,Sim
75418,,Dois Vizinhos,PARANÁ,PR,Sim
75434,,Doutor Camargo,PARANÁ,PR,Sim
75450,,Enéas Marques,PARANÁ,PR,Sim
75477,,Engenheiro Beltrão,PARANÁ,PR,Sim
75493,,Faxinal,PARANÁ,PR,Sim
75515,,Fênix,PARANÁ,PR,Sim
75531,,Florai,PARANÁ,PR,Sim
75558,,Floresta,PARANÁ,PR,Sim
75574,,Florestópolis,PARANÁ,PR,Sim
75590,,Flórida,PARANÁ,PR,Sim
75612,,Formosa do Oeste,PARANÁ,PR,Sim
75639,,Foz do Iguaçu,PARANÁ,PR,Sim
75655,,Francisco Beltrão,PARANÁ,PR,Sim
75671,,General Carneiro,PARANÁ,PR,Sim
75698,,GOIOERE,PARANÁ,PR,Sim
75710,,Guaira,PARANÁ,PR,Sim
75736,,Guairaçá,PARANÁ,PR,Sim
75752,,Guapirama,PARANÁ,PR,Sim
75779,,Guaporema,PARANÁ,PR,Sim
75795,,Guaraci,PARANÁ,PR,Sim
75817,,Guaraniaçu,PARANÁ,PR,Sim
75833,,Guarapuava,PARANÁ,PR,Sim
75850,,Guaraquecaba,PARANÁ,PR,Sim
75876,,Guaratuba,PARANÁ,PR,Sim
75892,,Ibaiti,PARANÁ,PR,Sim
75914,,Ibiporã,PARANÁ,PR,Sim
75930,,Icaraíma,PARANÁ,PR,Sim
75957,,Iguaraçu,PARANÁ,PR,Sim
75973,,Imbituva,PARANÁ,PR,Sim
75990,,Inacio Martins,PARANÁ,PR,Sim
76015,,Inajá,PARANÁ,PR,Sim
76031,,Ipiranga,PARANÁ,PR,Sim
76058,,Iporã,PARANÁ,PR,Sim
76074,,Irati,PARANÁ,PR,Sim
76090,,Iretama,PARANÁ,PR,Sim
76112,,Itaguajé,PARANÁ,PR,Sim
76139,,Itambaracá,PARANÁ,PR,Sim
76155,,Itambé,PARANÁ,PR,Sim
76171,,Itapejara D´Oeste,PARANÁ,PR,Sim
76198,,Itaúna do Sul,PARANÁ,PR,Sim
76210,,Ivai,PARANÁ,PR,Sim
76236,,Ivaiporã,PARANÁ,PR,Sim
76252,,Ivatuba,PARANÁ,PR,Sim
76279,,Jaboti,PARANÁ,PR,Sim
76295,,Jacarezinho,PARANÁ,PR,Sim
76317,,Jaguapitã,PARANÁ,PR,Sim
76333,,Jaguariaiva,PARANÁ,PR,Sim
76350,,Jandaia do Sul,PARANÁ,PR,Sim
76376,,Janiópolis,PARANÁ,PR,Sim
76392,,Japira,PARANÁ,PR,Sim
76414,,Japurá,PARANÁ,PR,Sim
76430,,Jardim Alegre,PARANÁ,PR,Sim
76457,,Jardim Olinda,PARANÁ,PR,Sim
76473,,Jataizinho,PARANÁ,PR,Sim
76490,,Joaquim Távora,PARANÁ,PR,Sim
76511,,Jundiai do Sul,PARANÁ,PR,Sim
76538,,Jussara,PARANÁ,PR,Sim
76554,,Kaloré,PARANÁ,PR,Sim
76570,,Lapa,PARANÁ,PR,Sim
76597,,Laranjeiras do Sul,PARANÁ,PR,Sim
76619,,Leópolis,PARANÁ,PR,Sim
76635,,Loanda,PARANÁ,PR,Sim
76651,,Lobato,PARANÁ,PR,Sim
76678,,Londrina,PARANÁ,PR,Sim
76694,,Lupionópolis,PARANÁ,PR,Sim
76716,,Mallet,PARANÁ,PR,Sim
76732,,Mamborê,PARANÁ,PR,Sim
76759,,Mandaguaçu,PARANÁ,PR,Sim
76775,,Mandaguari,PARANÁ,PR,Sim
76791,,Mandirituba,PARANÁ,PR,Sim
76813,,Manoel Ribas,PARANÁ,PR,Sim
76830,,Marechal Cândido Rondon,PARANÁ,PR,Sim
76856,,Maria Helena,PARANÁ,PR,Sim
76872,,Marialva,PARANÁ,PR,Sim
76899,,Mariluz,PARANÁ,PR,Sim
76910,,Maringá,PARANÁ,PR,Sim
76937,,Mariópolis,PARANÁ,PR,Sim
76953,,Marmeleiro,PARANÁ,PR,Sim
76970,,Marumbi,PARANÁ,PR,Sim
76996,,Matelandia,PARANÁ,PR,Sim
77011,,Medianeira,PARANÁ,PR,Sim
77038,,Mirador,PARANÁ,PR,Sim
77054,,Miraselva,PARANÁ,PR,Sim
77070,,Moreira Sales,PARANÁ,PR,Sim
77097,,Morretes,PARANÁ,PR,Sim
77119,,Munhoz de Melo,PARANÁ,PR,Sim
77135,,Nossa Senhora das Graças,PARANÁ,PR,Sim
77151,,Nova Aliança do Ivai,PARANÁ,PR,Sim
77178,,Nova América da Colina,PARANÁ,PR,Sim
77194,,Nova Cantu,PARANÁ,PR,Sim
77216,,Nova Esperança,PARANÁ,PR,Sim
77232,,Nova Fátima,PARANÁ,PR,Sim
77259,,Nova Londrina,PARANÁ,PR,Sim
77275,,Ortigueira,PARANÁ,PR,Sim
77291,,Ourizona,PARANÁ,PR,Sim
77313,,Paiçandu,PARANÁ,PR,Sim
77330,,Palmas,PARANÁ,PR,Sim
77356,,Palmeira,PARANÁ,PR,Sim
77372,,Palmital,PARANÁ,PR,Sim
77399,,Palotina,PARANÁ,PR,Sim
77410,,Paraiso do Norte,PARANÁ,PR,Sim
77437,,Paranacity,PARANÁ,PR,Sim
77453,,Paranaguá,PARANÁ,PR,Sim
77470,,Paranapoema,PARANÁ,PR,Sim
77496,,Paranavaí,PARANÁ,PR,Sim
77518,,Pato Branco,PARANÁ,PR,Sim
77534,,Paula Freitas,PARANÁ,PR,Sim
77550,,Paulo Frontin,PARANÁ,PR,Sim
77577,,Peabiru,PARANÁ,PR,Sim
77593,,Pérola D´Oeste,PARANÁ,PR,Sim
77615,,Pién,PARANÁ,PR,Sim
77631,,Pinhalão,PARANÁ,PR,Sim
77658,,Pinhão,PARANÁ,PR,Sim
77674,,Pirai do Sul,PARANÁ,PR,Sim
77690,,Piraquara,PARANÁ,PR,Sim
77712,,Pitanga,PARANÁ,PR,Sim
77739,,Planaltina do Paraná,PARANÁ,PR,Sim
77755,,Planalto,PARANÁ,PR,Sim
77771,,Ponta Grossa,PARANÁ,PR,Sim
77798,,Porecatu,PARANÁ,PR,Sim
77810,,Porto Amazonas,PARANÁ,PR,Sim
77836,,Porto Rico,PARANÁ,PR,Sim
77852,,Porto Vitória,PARANÁ,PR,Sim
77879,,Presidente Castelo Branco,PARANÁ,PR,Sim
77895,,Primeiro de Maio,PARANÁ,PR,Sim
77917,,Prudentópolis,PARANÁ,PR,Sim
77933,,Quatiguá,PARANÁ,PR,Sim
77950,,Quatro Barras,PARANÁ,PR,Sim
77976,,Querência do Norte,PARANÁ,PR,Sim
77992,,Quinta do Sol,PARANÁ,PR,Sim
78018,,Quitandinha,PARANÁ,PR,Sim
78034,,Rancho Alegre,PARANÁ,PR,Sim
78050,,Realeza,PARANÁ,PR,Sim
78077,,Rebouças,PARANÁ,PR,Sim
78093,,Renascença,PARANÁ,PR,Sim
78115,,Reserva,PARANÁ,PR,Sim
78131,,Ribeirão Claro,PARANÁ,PR,Sim
78158,,Ribeirão do Pinhal,PARANÁ,PR,Sim
78174,,Rio Azul,PARANÁ,PR,Sim
78190,,Rio Bom,PARANÁ,PR,Sim
78212,,Rio Branco do Sul,PARANÁ,PR,Sim
78239,,Rio Negro,PARANÁ,PR,Sim
78255,,Rolândia,PARANÁ,PR,Sim
78271,,Roncador,PARANÁ,PR,Sim
78298,,Rondon,PARANÁ,PR,Sim
78310,,Sabáudia,PARANÁ,PR,Sim
78336,,Salgado Filho,PARANÁ,PR,Sim
78352,,Salto do Itararé,PARANÁ,PR,Sim
78379,,Salto do Lontra,PARANÁ,PR,Sim
78395,,Santa Amelia,PARANÁ,PR,Sim
78417,,Santa Cecília do Pavão,PARANÁ,PR,Sim
78433,,Santa Cruz do Monte Castelo,PARANÁ,PR,Sim
78450,,Santa Fé,PARANÁ,PR,Sim
78476,,Santa Inês,PARANÁ,PR,Sim
78492,,Santa Isabel do Ivai,PARANÁ,PR,Sim
78514,,Santa Izabel do Oeste,PARANÁ,PR,Sim
78530,,Santa Mariana,PARANÁ,PR,Sim
78557,,Santana do Itararé,PARANÁ,PR,Sim
78573,,Santo Antonio do Sudoeste,PARANÁ,PR,Sim
78590,,Santo Antonio da Platina,PARANÁ,PR,Sim
78611,,Santo Antonio do Caiuá,PARANÁ,PR,Sim
78638,,Santo Antonio do Paraíso,PARANÁ,PR,Sim
78654,,Santo Inácio,PARANÁ,PR,Sim
78670,,São Carlos do Ivai,PARANÁ,PR,Sim
78697,,São Jerônimo da Serra,PARANÁ,PR,Sim
78719,,São João,PARANÁ,PR,Sim
78735,,São João do Caiuá,PARANÁ,PR,Sim
78751,,São João do Ivaí,PARANÁ,PR,Sim
78778,,São João do Triunfo,PARANÁ,PR,Sim
78794,,São Jorge do Ivaí,PARANÁ,PR,Sim
78816,,São Jorge D´Oeste,PARANÁ,PR,Sim
78832,,São José da Boa Vista,PARANÁ,PR,Sim
78859,,São José dos Pinhais,PARANÁ,PR,Sim
78875,,São Mateus do Sul,PARANÁ,PR,Sim
78891,,São Miguel do Iguaçu,PARANÁ,PR,Sim
78913,,São Pedro do Ivaí,PARANÁ,PR,Sim
78930,,São Pedro do Paraná,PARANÁ,PR,Sim
78956,,São Sebastião da Amoreira,PARANÁ,PR,Sim
78972,,São Tomé,PARANÁ,PR,Sim
78999,,Sapopema,PARANÁ,PR,Sim
79014,,Sengés,PARANÁ,PR,Sim
79030,,Sertaneja,PARANÁ,PR,Sim
79057,,Sertanópolis,PARANÁ,PR,Sim
79073,,Siqueira Campos,PARANÁ,PR,Sim
79090,,Tamboara,PARANÁ,PR,Sim
79111,,Tapejara,PARANÁ,PR,Sim
79138,,Teixeira Soares,PARANÁ,PR,Sim
79154,,Telêmaco Borba,PARANÁ,PR,Sim
79170,,Terra Boa,PARANÁ,PR,Sim
79197,,Terra Rica,PARANÁ,PR,Sim
79219,,Terra Roxa,PARANÁ,PR,Sim
79235,,Tibagi,PARANÁ,PR,Sim
79251,,Tijucas do Sul,PARANÁ,PR,Sim
79278,,Toledo,PARANÁ,PR,Sim
79294,,Tomazina,PARANÁ,PR,Sim
79316,,Tuneiras do Oeste,PARANÁ,PR,Sim
79332,,Ubiratã,PARANÁ,PR,Sim
79359,,Umuarama,PARANÁ,PR,Sim
