Id,Código IBGE,Nome,Nome da UF,Sigla da UF,Ativo
97110,,Marianópolis do Tocantins,TOCANTIS,TO,Sim
97136,,Aparecida do Rio Negro,TOCANTIS,TO,Sim
97152,,Buriti do Tocantins,TOCANTIS,TO,Sim
97179,,Caseara,TOCANTIS,TO,Sim
97195,,Divinópolis do Tocantins,TOCANTIS,TO,Sim
97217,,Nova Rosalândia,TOCANTIS,TO,Sim
97233,,Porto Alegre do Tocantins,TOCANTIS,TO,Sim
97250,,Praia Norte,TOCANTIS,TO,Sim
97276,,Sampaio,TOCANTIS,TO,Sim
97292,,Santa Rosa do Tocantins,TOCANTIS,TO,Sim
97314,,Santa Tereza do Tocantins,TOCANTIS,TO,Sim
97330,,Palmas,TOCANTIS,TO,Sim
