Id,Código IBGE,Nome,Nome da UF,Sigla da UF,Ativo
11711,,Prata do Piauí,PIAUÍ,PI,Sim
11738,,Redenção do Gurguéia,PIAUÍ,PI,Sim
11754,,Regeneração,PIAUÍ,PI,Sim
11770,,Ribeiro Gonçalves,PIAUÍ,PI,Sim
11797,,Rio Grande do Piauí,PIAUÍ,PI,Sim
11800,,NAZÁRIA,PIAUÍ,PI,Sim
11819,,Santa Cruz do Piauí,PIAUÍ,PI,Sim
11835,,Santa Filomena,PIAUÍ,PI,Sim
11851,,Santa Luz,PIAUÍ,PI,Sim
11878,,Santo Antonio de Lisboa,PIAUÍ,PI,Sim
11886,,AROEIRAS DO ITAIM,PIAUÍ,PI,Sim
11894,,Santo Inácio do Piauí,PIAUÍ,PI,Sim
11916,,São Félix do Piauí,PIAUÍ,PI,Sim
11932,,São Francisco do Piauí,PIAUÍ,PI,Sim
11959,,São Gonçalo do Piauí,PIAUÍ,PI,Sim
11975,,São João da Serra,PIAUÍ,PI,Sim
11991,,São João do Piauí,PIAUÍ,PI,Sim
12017,,São José do Peixe,PIAUÍ,PI,Sim
12033,,São José do Piauí,PIAUÍ,PI,Sim
12050,,São Julião,PIAUÍ,PI,Sim
12076,,São Miguel do Tapuió,PIAUÍ,PI,Sim
12092,,São Pedro do Piauí,PIAUÍ,PI,Sim
12114,,São Raimundo Nonato,PIAUÍ,PI,Sim
12130,,Simões,PIAUÍ,PI,Sim
12157,,Simplício Mendes,PIAUÍ,PI,Sim
12173,,Socorro do Piauí,PIAUÍ,PI,Sim
12190,,Teresina,PIAUÍ,PI,Sim
12211,,União,PIAUÍ,PI,Sim
12238,,Uruçuí,PIAUÍ,PI,Sim
12254,,Valenaça do Piauí,PIAUÍ,PI,Sim
12270,,Várzea Grande,PIAUÍ,PI,Sim
12297,,Dirceu Arcoverde,PIAUÍ,PI,Sim
12890,,Dom Inocêncio,PIAUÍ,PI,Sim
12912,,São João da Canabrava,PIAUÍ,PI,Sim
12939,,Passagem Franca do Pauí,PIAUÍ,PI,Sim
12955,,Santa Cruz dos Milagres,PIAUÍ,PI,Sim
12971,,Buriti dos Montes,PIAUÍ,PI,Sim
12998,,Cabeceiras do Piauí,PIAUÍ,PI,Sim
13790,,Sigefredo Pacheco,PIAUÍ,PI,Sim
22454,,Baixa Grande do Ribeiro,PIAUÍ,PI,Sim
22470,,Canavieira,PIAUÍ,PI,Sim
22497,,COLONIA DE GURGUEIA,PIAUÍ,PI,Sim
22519,,Bomfim do Piauí,PIAUÍ,PI,Sim
22535,,Colônia do Piauí,PIAUÍ,PI,Sim
22551,,Coronel José Dias,PIAUÍ,PI,Sim
22578,,Fartura do Piauí,PIAUÍ,PI,Sim
22594,,Lagoa do Barro do Piauí,PIAUÍ,PI,Sim
22616,,Santa Rosa do Piauí,PIAUÍ,PI,Sim
22632,,São Braz do Piauí,PIAUÍ,PI,Sim
22659,,São Lourenço do Piauí,PIAUÍ,PI,Sim
22675,,Várzea Branca,PIAUÍ,PI,Sim
22691,,Alegrete do Piauí,PIAUÍ,PI,Sim
22713,,Caldeirão Grande do Piauí,PIAUÍ,PI,Sim
22730,,Jacobina do Piauí,PIAUÍ,PI,Sim
22756,,Marcolândia,PIAUÍ,PI,Sim
22772,,Patos do Piauí,PIAUÍ,PI,Sim
22799,,Queimada Nova,PIAUÍ,PI,Sim
22810,,Santana do Piauí,PIAUÍ,PI,Sim
22837,,Brasileira,PIAUÍ,PI,Sim
22853,,São José do Divino,PIAUÍ,PI,Sim
22870,,Bom Princípio do Piauí,PIAUÍ,PI,Sim
97675,,Alagoinha do Piauí,PIAUÍ,PI,Sim
