Id,Código IBGE,Nome,Nome da UF,Sigla da UF,Ativo
25038,,Panelas,PERNAMBUCO,PE,Sim
25054,,Paranatama,PERNAMBUCO,PE,Sim
25070,,Parnamirim,PERNAMBUCO,PE,Sim
25097,,Passira,PERNAMBUCO,PE,Sim
25119,,Paudalho,PERNAMBUCO,PE,Sim
25135,,PAULISTA,PERNAMBUCO,PE,Sim
25151,,Pedra,PERNAMBUCO,PE,Sim
25178,,Pesqueira,PERNAMBUCO,PE,Sim
25194,,Petrolândia,PERNAMBUCO,PE,Sim
25216,,Petrolina,PERNAMBUCO,PE,Sim
25232,,Poção,PERNAMBUCO,PE,Sim
25259,,Pombos,PERNAMBUCO,PE,Sim
25275,,Primavera,PERNAMBUCO,PE,Sim
25291,,Quipapá,PERNAMBUCO,PE,Sim
25313,,Recife,PERNAMBUCO,PE,Sim
25330,,Riacho das Almas,PERNAMBUCO,PE,Sim
25356,,Ribeirão,PERNAMBUCO,PE,Sim
25372,,Rio Formoso,PERNAMBUCO,PE,Sim
25399,,Sairé,PERNAMBUCO,PE,Sim
25410,,Salgadinho,PERNAMBUCO,PE,Sim
25437,,Salgueiro,PERNAMBUCO,PE,Sim
25453,,Saloá,PERNAMBUCO,PE,Sim
25470,,Sanharó,PERNAMBUCO,PE,Sim
25496,,Santa Cruz do Capibaribe,PERNAMBUCO,PE,Sim
25518,,Santa Maria da Boa Vista,PERNAMBUCO,PE,Sim
25534,,Santa Maria do Cambucá,PERNAMBUCO,PE,Sim
25550,,Santa Terezinha,PERNAMBUCO,PE,Sim
25577,,São Benedito do Sul,PERNAMBUCO,PE,Sim
25593,,São Bento do Una,PERNAMBUCO,PE,Sim
25615,,São Caitano,PERNAMBUCO,PE,Sim
25631,,São João,PERNAMBUCO,PE,Sim
25658,,São Joaquim do Monte,PERNAMBUCO,PE,Sim
25674,,São José da Coroa Grande,PERNAMBUCO,PE,Sim
25690,,São José do Belmonte,PERNAMBUCO,PE,Sim
25712,,São José do Egito,PERNAMBUCO,PE,Sim
25739,,São Lourenço da Mata,PERNAMBUCO,PE,Sim
25755,,São Vicente Férrer,PERNAMBUCO,PE,Sim
25771,,Serra Talhada,PERNAMBUCO,PE,Sim
25798,,Serrita,PERNAMBUCO,PE,Sim
25810,,Sertânia,PERNAMBUCO,PE,Sim
25836,,Sirinhaém,PERNAMBUCO,PE,Sim
25852,,Moreilândia,PERNAMBUCO,PE,Sim
25879,,Solidão,PERNAMBUCO,PE,Sim
25895,,Surubim,PERNAMBUCO,PE,Sim
25917,,Tabira,PERNAMBUCO,PE,Sim
25933,,Tacaimbó,PERNAMBUCO,PE,Sim
25950,,Tacaratu,PERNAMBUCO,PE,Sim
25976,,Itambé,PERNAMBUCO,PE,Sim
25992,,Taquaritinga do Norte,PERNAMBUCO,PE,Sim
26018,,Terezinha,PERNAMBUCO,PE,Sim
26034,,Terra Nova,PERNAMBUCO,PE,Sim
26050,,Timbaúba,PERNAMBUCO,PE,Sim
26077,,Toritama,PERNAMBUCO,PE,Sim
26093,,Tracunhaém,PERNAMBUCO,PE,Sim
26115,,Trindade,PERNAMBUCO,PE,Sim
26131,,Triunfo,PERNAMBUCO,PE,Sim
26158,,Tupanatinga,PERNAMBUCO,PE,Sim
26174,,Tuparetama,PERNAMBUCO,PE,Sim
26190,,Venturosa,PERNAMBUCO,PE,Sim
26212,,Verdejante,PERNAMBUCO,PE,Sim
26239,,Vertentes,PERNAMBUCO,PE,Sim
26255,,Vicência,PERNAMBUCO,PE,Sim
26271,,Vitória de Santo Antão,PERNAMBUCO,PE,Sim
26298,,Camaragibe,PERNAMBUCO,PE,Sim
26310,,Abreu e Lima,PERNAMBUCO,PE,Sim
26336,,Itapissuma,PERNAMBUCO,PE,Sim
26352,,Carnaubeira da Penha,PERNAMBUCO,PE,Sim
26379,,Quixaba,PERNAMBUCO,PE,Sim
26395,,Santa Cruz da Baixa Verde,PERNAMBUCO,PE,Sim
30015,,Fernando de Noronha,PERNAMBUCO,PE,Sim
